id,Exited
165212,0.21720453452501368
165213,0.20278056152878
165214,0.7240833688266375
165215,0.35209533962709705
165216,0.20548601821259802
165217,0.19431333277780113
165218,0.19503665572165202
165219,0.5686339894322832
165220,0.49471681864673295
165221,0.26504311132146247
165222,0.2989965543633209
165223,0.22578017775110054
165224,0.21327224473755094
165225,0.7376394186438467
165226,0.7421995510909115
165227,0.3450983119939777
165228,0.3031916456967688
165229,0.3977830621598009
165230,0.738959369627537
165231,0.19600325502018134
165232,0.19431333277780113
165233,0.19948910494848957
165234,0.38178153474800747
165235,0.1955282072827568
165236,0.6001196039922561
165237,0.19513774219153593
165238,0.24695242411995683
165239,0.20185428832544305
165240,0.19460622344982817
165241,0.19499722483367402
165242,0.33450699713648807
165243,0.20064592750138838
165244,0.6223717759381977
165245,0.1947684312959012
165246,0.21983010653533613
165247,0.19689433926036057
165248,0.20548601821259802
165249,0.3504857296408246
165250,0.19513774219153593
165251,0.19538747701046819
165252,0.4761809382521738
165253,0.4021578130933786
165254,0.1967487161888634
165255,0.25574977614397654
165256,0.2596106281367803
165257,0.21790429251133797
165258,0.5428962370361057
165259,0.45839981680088987
165260,0.44533561581730263
165261,0.7426392438185965
165262,0.4738531377627454
165263,0.19513892210161815
165264,0.21421988715391851
165265,0.2000927046573654
165266,0.1947684312959012
165267,0.4827898041663183
165268,0.21514169061192337
165269,0.5638077963198959
165270,0.3237154986876919
165271,0.2007503676478361
165272,0.7478870212876056
165273,0.1965018124155181
165274,0.2067052027430482
165275,0.22039608030022426
165276,0.2613797645634855
165277,0.36125347753431086
165278,0.7435011745556709
165279,0.26512656263546536
165280,0.19678864745889718
165281,0.1955282072827568
165282,0.28328690141355684
165283,0.19472674256989703
165284,0.3129139503871585
165285,0.2526311513968337
165286,0.2401040534635973
165287,0.19869196933541747
165288,0.20264436128165508
165289,0.19965516063458422
165290,0.2127109332165315
165291,0.20737543044052434
165292,0.2567456564714646
165293,0.5441855835808308
165294,0.19447535544321556
165295,0.2516808792148115
165296,0.23251999562983008
165297,0.2126755204785816
165298,0.20229016912297954
165299,0.3098509169185248
165300,0.5521207212121984
165301,0.2255329399791555
165302,0.36162689813512733
165303,0.22496165514585495
165304,0.19431333277780113
165305,0.19460622344982817
165306,0.2057904111692655
165307,0.2498539809387949
165308,0.1992056420912338
165309,0.2524184886242497
165310,0.24675018310780536
165311,0.25242638338754986
165312,0.7187604482758573
165313,0.19793029322221792
165314,0.1992629634309499
165315,0.2555733712721239
165316,0.28009130117184927
165317,0.1956700035111403
165318,0.5714531503540901
165319,0.24527964964363502
165320,0.19619615696036052
165321,0.23657571712381462
165322,0.2178493797691691
165323,0.21587006518507706
165324,0.24605364356525694
165325,0.26417707683999253
165326,0.4228050362306348
165327,0.2680536280248876
165328,0.22285801650814643
165329,0.2060919629246013
165330,0.2445390098375512
165331,0.20452314298717206
165332,0.5081941403066681
165333,0.1984752856276329
165334,0.19460622344982817
165335,0.19606127420267383
165336,0.28621782647120547
165337,0.29181167154557663
165338,0.3416623131445071
165339,0.30145993430418794
165340,0.24516996867308072
165341,0.20740311718219348
165342,0.19654914777251403
165343,0.1950783947233765
165344,0.32408305815995564
165345,0.22881868636695266
165346,0.7472770439682093
165347,0.35282321604223155
165348,0.20297279662534976
165349,0.24977110683960163
165350,0.19967064171264473
165351,0.22857434755328943
165352,0.20933729932807046
165353,0.19569818618459597
165354,0.21561092962745868
165355,0.23146876489248666
165356,0.19569818618459597
165357,0.22321714800292888
165358,0.2288685912596601
165359,0.19948910494848957
165360,0.7129635501628838
165361,0.20427227862784794
165362,0.40819797526584983
165363,0.2718607770120208
165364,0.19713042792225952
165365,0.6842534807306199
165366,0.1945645610541101
165367,0.22776511645015027
165368,0.2576972646397824
165369,0.6453975676649814
165370,0.23062041669896471
165371,0.19503665572165202
165372,0.22295981140749152
165373,0.1955282072827568
165374,0.6078411908834993
165375,0.20316053060866815
165376,0.2016884618862275
165377,0.1947684312959012
165378,0.30220295098976735
165379,0.19790167818772259
165380,0.2915549386242385
165381,0.21507855667359174
165382,0.19460622344982817
165383,0.19538747701046819
165384,0.2002247556399239
165385,0.2660464459257095
165386,0.6818202660920896
165387,0.19487345247914262
165388,0.30778728835919267
165389,0.22079268513349343
165390,0.5582456277232761
165391,0.19460622344982817
165392,0.20364528412859906
165393,0.22503847552353995
165394,0.23432625989559233
165395,0.19524291422690007
165396,0.2002135790352357
165397,0.2018100238970601
165398,0.5204760999418349
165399,0.2036629295768901
165400,0.2090185262877833
165401,0.2232380118705034
165402,0.43653382581983696
165403,0.1979669171610009
165404,0.22639355689020763
165405,0.327617317540263
165406,0.22318600780305978
165407,0.3321620517574258
165408,0.3360720531700598
165409,0.1948671121975302
165410,0.197660621479442
165411,0.20817518608714627
165412,0.20907285191793873
165413,0.19630769817917662
165414,0.2258065851603354
165415,0.22876767088712482
165416,0.7210434844128284
165417,0.1954127053590844
165418,0.19510233949356387
165419,0.6713509114578354
165420,0.21075583072973053
165421,0.6010986840389794
165422,0.1951583365902298
165423,0.1954127053590844
165424,0.1970561143728234
165425,0.5186851085397864
165426,0.23670662886834917
165427,0.23284569701568406
165428,0.6048511112229505
165429,0.5958448275782738
165430,0.20110472967712367
165431,0.22768026554768006
165432,0.5090275725232669
165433,0.7472770439682093
165434,0.7366932842772776
165435,0.2589399127246279
165436,0.35383541191745743
165437,0.20568345023354218
165438,0.1951417864844714
165439,0.23878012296318762
165440,0.3747768324349953
165441,0.6212284033529722
165442,0.1977076557402518
165443,0.19606127420267383
165444,0.21463790867603594
165445,0.22401406277081554
165446,0.2614947921651332
165447,0.1947684312959012
165448,0.3440440434233361
165449,0.19431333277780113
165450,0.1952944200701095
165451,0.19472674256989703
165452,0.6347457512501126
165453,0.19900711605910684
165454,0.5312960221263087
165455,0.20334268207470116
165456,0.467691133462975
165457,0.6216834787703867
165458,0.1947684312959012
165459,0.208868885088476
165460,0.20577676784325372
165461,0.19965516063458422
165462,0.23483484510261704
165463,0.24220016820123
165464,0.2186316736333611
165465,0.6560270572966076
165466,0.19431333277780113
165467,0.22848100551053763
165468,0.2689290807490296
165469,0.21346647616849196
165470,0.2525705493273868
165471,0.2511992641286313
165472,0.19472674256989703
165473,0.2130180416464085
165474,0.36463710378937675
165475,0.22965115577818687
165476,0.32575714328530353
165477,0.34892529015755014
165478,0.3415048908718785
165479,0.3117964881833694
165480,0.2099849668014318
165481,0.743594473016075
165482,0.19513774219153593
165483,0.27182861091445487
165484,0.20046556140913255
165485,0.3281023850240481
165486,0.3163057701722546
165487,0.22836627353277447
165488,0.19857570056030602
165489,0.1981784872370694
165490,0.21170865731449484
165491,0.20544052879328056
165492,0.2557557918183595
165493,0.30196543728385394
165494,0.19765954337677757
165495,0.5902995498087935
165496,0.2007503676478361
165497,0.34827114612623866
165498,0.23337826553364618
165499,0.20544443329100398
165500,0.19752026158208347
165501,0.33307677607148106
165502,0.1945645610541101
165503,0.1957174374585225
165504,0.7217014340187363
165505,0.6156614512508987
165506,0.19499722483367402
165507,0.3320007006402157
165508,0.3370360106435722
165509,0.3467471403211098
165510,0.3498829631573799
165511,0.22964124930951013
165512,0.23870945001409094
165513,0.3012568340797396
165514,0.3090871713895762
165515,0.19499722483367402
165516,0.2339935308596997
165517,0.23264669378671302
165518,0.19499722483367402
165519,0.34441054846966124
165520,0.3028337534282728
165521,0.27624418558560815
165522,0.19637631461532576
165523,0.22620330262822638
165524,0.2528705803041392
165525,0.339708557114419
165526,0.645470221631178
165527,0.5157592172963065
165528,0.1945645610541101
165529,0.2095438128134471
165530,0.32250178352018116
165531,0.22476681897716358
165532,0.4147492240621125
165533,0.19510233949356387
165534,0.23426626661227
165535,0.19860879992196034
165536,0.20081495291969853
165537,0.208702568726907
165538,0.30248624657312934
165539,0.21083981238630628
165540,0.20685980293908254
165541,0.27413947508568504
165542,0.19752026158208347
165543,0.19538747701046819
165544,0.19569818618459597
165545,0.32776788741087765
165546,0.22491717214228985
165547,0.1985586945924446
165548,0.20818157276047639
165549,0.26312508404344587
165550,0.26824376001891104
165551,0.19499722483367402
165552,0.2587622201515366
165553,0.3445526224659933
165554,0.196553533019156
165555,0.2553405181046495
165556,0.2573227393689933
165557,0.22783029366509894
165558,0.1955282072827568
165559,0.2002544051879176
165560,0.2714299478603171
165561,0.5972138346037343
165562,0.47666074062738145
165563,0.22985769561492544
165564,0.5335031324467853
165565,0.2511560992441844
165566,0.21035377873285488
165567,0.7346498190061084
165568,0.2516041350959862
165569,0.28334380254405933
165570,0.2076016088964442
165571,0.19703567083334048
165572,0.5314091649088781
165573,0.22387884876917827
165574,0.22811482967366944
165575,0.2502051252044813
165576,0.1947684312959012
165577,0.19793029322221792
165578,0.7337052083371179
165579,0.23003497345335686
165580,0.20573452727686228
165581,0.3025998701564485
165582,0.6104755210176404
165583,0.25383580386783156
165584,0.21420005926606972
165585,0.5499914260669106
165586,0.37652659183113935
165587,0.2071090240124266
165588,0.589578178646121
165589,0.2671506086767662
165590,0.5358505960583105
165591,0.5348092116695496
165592,0.19499722483367402
165593,0.19431333277780113
165594,0.20358592614394275
165595,0.2614077350432547
165596,0.21198126439367443
165597,0.19487345247914262
165598,0.22501886957656836
165599,0.3080252975130019
165600,0.1947684312959012
165601,0.1984049619640514
165602,0.213111964295898
165603,0.5353932538997968
165604,0.195603022211768
165605,0.21392846756647768
165606,0.230225527911777
165607,0.4200507412196735
165608,0.22210094839065977
165609,0.34382181862079325
165610,0.24977773289207353
165611,0.2165853664551902
165612,0.19766193186465877
165613,0.48325659025331547
165614,0.3277943742600569
165615,0.5391565999465403
165616,0.20486141801433244
165617,0.2358381981020334
165618,0.6080112545426828
165619,0.7182454726576847
165620,0.2674026439674193
165621,0.2073018413877774
165622,0.21142234620072797
165623,0.19431333277780113
165624,0.19766193186465877
165625,0.39932252073654634
165626,0.19736574195562753
165627,0.2081830704973996
165628,0.19499722483367402
165629,0.577430102968991
165630,0.44857411036241107
165631,0.19569217933684102
165632,0.21390259293700015
165633,0.19993910343631466
165634,0.19499722483367402
165635,0.2302414106440801
165636,0.20858438749916056
165637,0.21756195874984555
165638,0.22179435752880003
165639,0.22096378174761208
165640,0.5280071257979615
165641,0.19513774219153593
165642,0.20273978770327644
165643,0.36354100912380927
165644,0.1945645610541101
165645,0.30418512279993043
165646,0.19472674256989703
165647,0.19606127420267383
165648,0.6325190065365095
165649,0.19524291422690007
165650,0.5699685564247068
165651,0.2156491729822106
165652,0.21640658990518463
165653,0.22463454746103909
165654,0.19658822262110817
165655,0.19812935612811483
165656,0.43910899811589676
165657,0.46218244888017956
165658,0.286218582752291
165659,0.7454157608431516
165660,0.21578267709156054
165661,0.7391014723568378
165662,0.5449218285122376
165663,0.21364658039431214
165664,0.2207150780956207
165665,0.19867341270809136
165666,0.36432568326470244
165667,0.4990145737884468
165668,0.19907270919336537
165669,0.34625976931715996
165670,0.1947684312959012
165671,0.19585520454926822
165672,0.21645618101668354
165673,0.7373434086702669
165674,0.4569241911133409
165675,0.22804383436597558
165676,0.4271457323939218
165677,0.20479088847248997
165678,0.3708021823297004
165679,0.1945645610541101
165680,0.19577305032497677
165681,0.2658930881484309
165682,0.19431333277780113
165683,0.20681982698895238
165684,0.5300035995208944
165685,0.2752863355319203
165686,0.1979669171610009
165687,0.24506727769171224
165688,0.7451208018104704
165689,0.20631373510670048
165690,0.26477534923816176
165691,0.1945645610541101
165692,0.40669688760956585
165693,0.19538747701046819
165694,0.1976338002362854
165695,0.198195676040577
165696,0.23370166587777866
165697,0.1945645610541101
165698,0.21719733123557877
165699,0.31444182837108436
165700,0.24984441251519227
165701,0.5781285066184717
165702,0.22472285242927117
165703,0.34744969681956805
165704,0.1945645610541101
165705,0.2075107908506563
165706,0.2903992071598891
165707,0.19690128975587098
165708,0.32591304377499813
165709,0.21997580451019555
165710,0.35907788254185957
165711,0.1947684312959012
165712,0.19619615696036052
165713,0.2007503676478361
165714,0.5217785908354307
165715,0.19460622344982817
165716,0.6214699387183821
165717,0.7463163777673651
165718,0.3167565096667786
165719,0.19708148013375093
165720,0.20309757175062967
165721,0.30482995355148823
165722,0.23184020105839892
165723,0.20461957503013228
165724,0.6776607999373858
165725,0.1945645610541101
165726,0.5184618689888338
165727,0.20985029813345374
165728,0.2050383088565198
165729,0.5432995454012106
165730,0.19993910343631466
165731,0.25882698664483045
165732,0.3357063973992677
165733,0.2061126659488844
165734,0.37517196695948307
165735,0.19569818618459597
165736,0.3063333822495121
165737,0.6175731949894839
165738,0.19569818618459597
165739,0.41434528152312755
165740,0.5173657516782709
165741,0.2081879771938722
165742,0.27348799424806913
165743,0.22893643902551203
165744,0.19569818618459597
165745,0.3153664928965659
165746,0.5665287646854481
165747,0.2054522725435787
165748,0.611996253520867
165749,0.3701651985102858
165750,0.20785754336809417
165751,0.3563162527486469
165752,0.20159266344570193
165753,0.32692220589261495
165754,0.2900820487297873
165755,0.2114974745636827
165756,0.33273079403410527
165757,0.22597301524516908
165758,0.22714932124213477
165759,0.34404649935945886
165760,0.25976250497554515
165761,0.7242373247369329
165762,0.722039508208844
165763,0.2927513230600688
165764,0.20309757175062967
165765,0.4877222702468063
165766,0.2122879066526105
165767,0.21560921072330197
165768,0.35261340530353646
165769,0.21789721240042273
165770,0.33133945829182204
165771,0.27599504111172796
165772,0.22038898604601784
165773,0.19569818618459597
165774,0.19593118887017985
165775,0.20076548445847342
165776,0.321663075164348
165777,0.27283867155871006
165778,0.22318600780305978
165779,0.2100023253164066
165780,0.6818202660920896
165781,0.37272935646876865
165782,0.20846907734845643
165783,0.7370605884683238
165784,0.7123228014306919
165785,0.25403835000466424
165786,0.2063535500455002
165787,0.19513774219153593
165788,0.2483835145022531
165789,0.3098902519451428
165790,0.5627813134557631
165791,0.21443417592427852
165792,0.20864143118628192
165793,0.20309757175062967
165794,0.19869960969639655
165795,0.2682357401313996
165796,0.23043676010710082
165797,0.19749036072963347
165798,0.2807828501289766
165799,0.25518272195190783
165800,0.23868814402840519
165801,0.5376057167132524
165802,0.19510233949356387
165803,0.23128309956744267
165804,0.32123599738214886
165805,0.7472770439682093
165806,0.1945645610541101
165807,0.19513774219153593
165808,0.7462860475264627
165809,0.2546649557315467
165810,0.2307144023996495
165811,0.2010725410420157
165812,0.7461148012757102
165813,0.34146537532498333
165814,0.20713191933363317
165815,0.198195676040577
165816,0.21303730193626366
165817,0.1945645610541101
165818,0.36676736318253
165819,0.7472770439682093
165820,0.2683142352903548
165821,0.3560660819742854
165822,0.20046156225327072
165823,0.1965113611309226
165824,0.23884736012095803
165825,0.2642470914866351
165826,0.21429951401921782
165827,0.7462860475264627
165828,0.19460622344982817
165829,0.4093384792969487
165830,0.3475380294355948
165831,0.24050505678861897
165832,0.19682936700527828
165833,0.1992735839608863
165834,0.23364679631506202
165835,0.3313406129843677
165836,0.1981607727519002
165837,0.21766937653455712
165838,0.19569818618459597
165839,0.2444294501290698
165840,0.2567865358681377
165841,0.21075583072973053
165842,0.21104759428610825
165843,0.22264139483809536
165844,0.24601473588552045
165845,0.3608513285779152
165846,0.20081495291969853
165847,0.1956700035111403
165848,0.19907270919336537
165849,0.45531650490677755
165850,0.2214729640606312
165851,0.21588872748501353
165852,0.46098925434768445
165853,0.19513774219153593
165854,0.22341255478986186
165855,0.21309018103334895
165856,0.19606127420267383
165857,0.26491821096862816
165858,0.21597015130787314
165859,0.19499722483367402
165860,0.1945645610541101
165861,0.24773690751196434
165862,0.19447535544321556
165863,0.1947684312959012
165864,0.2321233012370151
165865,0.2948694578762573
165866,0.20103688765882874
165867,0.5735285368742686
165868,0.20737543044052434
165869,0.1974006313127533
165870,0.7052587140988129
165871,0.5329709442703662
165872,0.2530715290488144
165873,0.19510233949356387
165874,0.1974006313127533
165875,0.4639529607217471
165876,0.5255011700043252
165877,0.35574844316120957
165878,0.20331379069480857
165879,0.19499722483367402
165880,0.33991035871187797
165881,0.7472770439682093
165882,0.5074262267880881
165883,0.19689433926036057
165884,0.6851281043037529
165885,0.5634674947215611
165886,0.1947684312959012
165887,0.7009344399165436
165888,0.6284074022969319
165889,0.1953074640588533
165890,0.43012769905493187
165891,0.2246637359259915
165892,0.19822175817479165
165893,0.5884806016158791
165894,0.21805901286990684
165895,0.21075583072973053
165896,0.6293236168879218
165897,0.2000927046573654
165898,0.19538747701046819
165899,0.3302039026729975
165900,0.19619615696036052
165901,0.24917789879701402
165902,0.261637417999773
165903,0.23457265104063302
165904,0.19785441303058127
165905,0.2544195453382529
165906,0.257825086574653
165907,0.2005058142258904
165908,0.28289345287245954
165909,0.21667611789322827
165910,0.24787996708067392
165911,0.19524291422690007
165912,0.4301118262236363
165913,0.23010667395580298
165914,0.43500156616549795
165915,0.2653966653915564
165916,0.33670026856640195
165917,0.21679174868851583
165918,0.3465261175622313
165919,0.20246928623454996
165920,0.7485263207403648
165921,0.2059181884620283
165922,0.20364528412859906
165923,0.5316931128438345
165924,0.19751162666303293
165925,0.26304134560855874
165926,0.22835650287242884
165927,0.1955282072827568
165928,0.396919632920444
165929,0.20417171482807608
165930,0.7003270831049002
165931,0.23828784141608417
165932,0.6359299465742079
165933,0.2266733902503198
165934,0.2171522116718127
165935,0.20479373249674004
165936,0.2434161241447291
165937,0.21115136609782173
165938,0.5924820230185693
165939,0.38602560899458194
165940,0.7454157608431516
165941,0.23718185428415428
165942,0.19431333277780113
165943,0.3740323055002005
165944,0.3266559647973967
165945,0.2134999381513001
165946,0.4997141393326662
165947,0.1950783947233765
165948,0.206913365017921
165949,0.2012342518745023
165950,0.28435777781476956
165951,0.4665956966804165
165952,0.38267746230463595
165953,0.2342501871994271
165954,0.6667188795342757
165955,0.22712116386339373
165956,0.6090721195955274
165957,0.19857570056030602
165958,0.19630769817917662
165959,0.2023123857675303
165960,0.20915830052418402
165961,0.22897305015097627
165962,0.7444993245112621
165963,0.45995714348239736
165964,0.19499722483367402
165965,0.19431333277780113
165966,0.7357519400231316
165967,0.19538747701046819
165968,0.7083044894760375
165969,0.26563958756136424
165970,0.26945182008123314
165971,0.7414719478014733
165972,0.6146233977782327
165973,0.26713721423964054
165974,0.2303297205082047
165975,0.6377609313081452
165976,0.20118867620775688
165977,0.2011823510536725
165978,0.5935660568110439
165979,0.30373359850814635
165980,0.2062629723762327
165981,0.2801290312284639
165982,0.22757262452341412
165983,0.19802776626059795
165984,0.34999779863854596
165985,0.22244202397087573
165986,0.1984752856276329
165987,0.23273796485162945
165988,0.3957225502083869
165989,0.25071427835478194
165990,0.22354883985167476
165991,0.6906359383064026
165992,0.22915321934071978
165993,0.2400022785736274
165994,0.24827340838055345
165995,0.2569803075530208
165996,0.24345344917949494
165997,0.550186642780505
165998,0.34386584492804567
165999,0.19976351499487324
166000,0.2142347487351242
166001,0.20431859627437532
166002,0.22038801359978788
166003,0.19632123550577238
166004,0.19842608643844417
166005,0.22011093662887105
166006,0.21314001509982766
166007,0.1964723321844316
166008,0.1945645610541101
166009,0.3590095695825889
166010,0.744468851407415
166011,0.20052225834977208
166012,0.19513774219153593
166013,0.24443533339297624
166014,0.24160974977754718
166015,0.22331459460115896
166016,0.45217894215540005
166017,0.2155555239657059
166018,0.26061798729667596
166019,0.1955282072827568
166020,0.19513774219153593
166021,0.21692603636090668
166022,0.22087757006331474
166023,0.19569818618459597
166024,0.3486472486782024
166025,0.21685413817116164
166026,0.22136933928641636
166027,0.19510233949356387
166028,0.7421068720157761
166029,0.2086802642735417
166030,0.19499722483367402
166031,0.4561353598446312
166032,0.2435882928049594
166033,0.20858438749916056
166034,0.1955459078511495
166035,0.5676283122017435
166036,0.72710392079348
166037,0.35865205293562497
166038,0.19499722483367402
166039,0.19630176031323526
166040,0.7214226796530786
166041,0.20116096420895027
166042,0.19703567083334048
166043,0.22988492586258083
166044,0.19793029322221792
166045,0.2283852288639693
166046,0.35309065994286093
166047,0.2018721381387416
166048,0.20392940562521303
166049,0.3720625036776805
166050,0.3666642534000572
166051,0.20537863130869385
166052,0.4157932921892482
166053,0.4645890913399111
166054,0.19713042792225952
166055,0.704354349673682
166056,0.22693012764477935
166057,0.1950783947233765
166058,0.7219851198157132
166059,0.7472770439682093
166060,0.2663627039228827
166061,0.4019648663111039
166062,0.47895951748597204
166063,0.7422516168040997
166064,0.21902929895852508
166065,0.3438297088398665
166066,0.19513774219153593
166067,0.4422526597283242
166068,0.2861060488605473
166069,0.2693112992782599
166070,0.5868242795467701
166071,0.1945645610541101
166072,0.26331275652454816
166073,0.2718246359878372
166074,0.27043318519898357
166075,0.5450604109159789
166076,0.2191032545103655
166077,0.1992735839608863
166078,0.4207115392542337
166079,0.2626855456094443
166080,0.33088788439278577
166081,0.22371090440756797
166082,0.350172295092229
166083,0.4173143122855829
166084,0.2491044567569419
166085,0.2393638627132836
166086,0.22102277962240777
166087,0.28345036427235937
166088,0.34841272109071836
166089,0.21104913244002457
166090,0.2817505005928817
166091,0.2980745708403724
166092,0.744959957658645
166093,0.6535510024883064
166094,0.743030370280743
166095,0.19727179242556664
166096,0.34781998640936024
166097,0.22388413391619935
166098,0.3081499538235954
166099,0.5651167295747095
166100,0.208868885088476
166101,0.19646152676747758
166102,0.20822650061154008
166103,0.19530146629194461
166104,0.25747974334892354
166105,0.28058486426146734
166106,0.7024510053963804
166107,0.28510614103167325
166108,0.6299337133777585
166109,0.30816484171372077
166110,0.21278853860379224
166111,0.1955282072827568
166112,0.2024089396431088
166113,0.21427627374492836
166114,0.30834148653537696
166115,0.20713191933363317
166116,0.2658187654402085
166117,0.1989663484529362
166118,0.21207173325265366
166119,0.1953074640588533
166120,0.1947684312959012
166121,0.2007192442633871
166122,0.1985365991467123
166123,0.1950783947233765
166124,0.19864286511036916
166125,0.4211701160698459
166126,0.22971243428441274
166127,0.20046790654837707
166128,0.19599419160183176
166129,0.7395276710542095
166130,0.5768667195528683
166131,0.3918057236850055
166132,0.2907835915599071
166133,0.2492917998695148
166134,0.3676178299828605
166135,0.4471124387117108
166136,0.19569818618459597
166137,0.5099995384432291
166138,0.23077578813365968
166139,0.33360929505842624
166140,0.4114987666927011
166141,0.19431333277780113
166142,0.19540670514509637
166143,0.5293150402606126
166144,0.450856480811489
166145,0.1945645610541101
166146,0.19812903422967215
166147,0.24222104758958424
166148,0.28970633162738313
166149,0.19499722483367402
166150,0.2045142798254725
166151,0.5321439265601657
166152,0.23242848209838196
166153,0.21120316178353826
166154,0.19842608643844417
166155,0.3801757358512546
166156,0.20147425091252
166157,0.29797484367287513
166158,0.26012704094851147
166159,0.5255726332692141
166160,0.20278056152878
166161,0.19918154563970017
166162,0.39580300439703814
166163,0.19460622344982817
166164,0.23125605349529518
166165,0.22621146821075608
166166,0.19765954337677757
166167,0.21172288183085408
166168,0.3783567090255544
166169,0.1968351467462484
166170,0.5068086250661419
166171,0.19749036072963347
166172,0.5624523904472896
166173,0.30611295427144425
166174,0.2265812454363078
166175,0.19900711605910684
166176,0.1945645610541101
166177,0.5605996391122198
166178,0.3025047482869168
166179,0.22153617905402334
166180,0.20838378737837693
166181,0.21947812024400618
166182,0.5447641727865289
166183,0.7322814353659061
166184,0.20785754336809417
166185,0.19510233949356387
166186,0.3181356225763944
166187,0.3998662664892108
166188,0.2271966146933377
166189,0.19798062864704796
166190,0.21819945195006749
166191,0.5299166421080823
166192,0.27705955019848394
166193,0.2874154535039631
166194,0.22473956045574517
166195,0.7061544165573393
166196,0.25287677143001885
166197,0.7035197091899996
166198,0.2550746210985807
166199,0.2090185262877833
166200,0.19993910343631466
166201,0.7304641639881951
166202,0.22087757006331474
166203,0.19706630220924098
