,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
4269,-0.8139963167587474,7.0,8.0,9,5,1.1666666666666667,-0.5,1.5,-1.0797752808988796,-0.271771771771772,-0.2628012048192766,1.1770114942528749,0.3149425287356319,0.0666161998486003,0.9630769230769216,0.3047619047619057,-0.716112531969308,0.8763048016701461,-0.4542228530872949,-0.5508782870803441,-0.7167008196721316,-0.6603346901854368,0.2006583932155321,0.0
18689,-0.0716185799058727,7.0,5.0,6,6,0.8333333333333334,0.5,-0.25,-0.0543071161048701,0.7657657657657674,0.0978915662650592,-0.1310344827586202,0.226819923371647,-0.7456472369417115,0.4507692307692307,0.3550248756218915,-0.0987212276214821,0.2286012526096026,0.0092264017033356,1.3075563870699516,-1.0322745901639347,0.6587064676616892,-0.3454088511541353,0.0
18489,-0.6525475751995089,7.0,5.0,6,6,0.5,1.3333333333333333,0.25,0.3749063670411984,0.5863363363363372,-0.4977409638554216,0.4490421455938714,-0.8260536398467444,-0.4852384557153665,-0.121538461538461,-0.2103766879886269,-0.449104859335038,-1.2197286012526092,0.096522356281051,0.3440390811765941,1.4369877049180326,0.2532790592492079,-0.4176471447183333,0.0
7071,1.702885205647637,5.0,5.0,8,8,-0.1666666666666666,-0.8333333333333334,-0.75,1.7322097378277188,-1.155405405405406,1.874999999999995,-0.3402298850574706,-1.4758620689655175,-0.0522331566994694,-0.6292307692307686,-0.1518123667377386,0.1156010230179022,0.065762004175365,0.8545067423704755,0.0623635796694753,0.3237704918032785,0.7620985979194927,-0.8404530550061734,0.0
13965,0.4994884387149582,7.0,8.0,5,8,-0.5,0.5,-0.25,1.0310861423220996,1.0960960960960977,0.4352409638554202,-0.3287356321839069,1.1754789272030646,0.1037093111279338,0.8838461538461527,0.4491826581378838,-1.3130434782608684,-0.4305845511482259,-0.0383250532292407,1.2072549631015483,1.11014344262295,-0.4319312528267759,0.2902102542552995,0.0
8314,1.4620421526498877,5.0,5.0,8,8,-0.6666666666666666,1.3333333333333333,-0.25,-0.3546816479400766,-0.2777777777777774,-0.0670180722891581,-0.6076628352490417,-0.3770114942528743,-0.664647993943983,0.7330769230769222,-0.2285714285714272,1.3560102301790269,0.5636743215031315,0.4308019872249816,0.6574160690156948,-0.1874999999999998,-0.0924468566259625,-0.2995062862112216,0.0
18757,-0.1645181092694903,7.0,5.0,6,6,0.6666666666666666,1.6666666666666667,1.25,0.6325842696629227,0.4001501501501514,0.7959337349397562,0.3647509578544055,0.2743295019157079,0.1491294473883417,0.3392307692307682,0.1012082444918271,0.9360613810741688,-0.7865344467640916,0.3974449964513828,0.2442573537054372,-0.2991803278688523,-0.5585707824513799,1.0453811071324843,0.0
14718,0.1516267648864336,7.0,8.0,5,8,-0.3333333333333333,0.1666666666666666,0.25,0.640074906367041,0.2252252252252259,0.399096385542166,-0.9057471264367808,0.2628352490421456,-0.9084027252081764,-0.0769230769230766,0.778393745557927,0.6138107416879786,-1.6508350730688934,0.6082327892122065,-0.5513979835775895,1.067622950819672,0.9787426503844404,-0.5253653368464941,0.0
4521,-0.8144055657867811,7.0,8.0,9,5,0.6666666666666666,-0.1666666666666666,-1.25,-0.1569288389513126,-0.601351351351352,0.1950301204819248,1.63984674329502,0.9226053639846736,0.0545041635124899,-0.0384615384615389,0.6169154228855729,0.0997442455242967,0.4645093945720253,0.1242015613910579,-1.508159235006755,-0.9877049180327874,-0.0750791497060155,0.3410658571685845,0.0
17254,0.3879680785758132,7.0,5.0,6,6,0.0,0.0,2.5,-1.2707865168539354,0.6846846846846858,1.024849397590357,0.0452107279693494,0.9954022988505744,-0.8183194549583658,1.3815384615384605,-1.0422174840085283,-0.6194373401534513,0.3752609603340288,0.2675656493967356,-0.1652634861241023,-1.0573770491803278,-0.1999095431931253,0.3239781357639905,0.0
2818,1.0356046654389195,7.0,8.0,9,5,0.1666666666666666,-1.3333333333333333,-0.5,-0.2588014981273422,-0.5022522522522517,-0.4073795180722885,0.9678160919540244,1.3762452107279692,-0.2323996971990909,-0.9923076923076924,0.4122245913290699,-0.6971867007672625,0.6101252609603341,1.89638041163946,-0.825797734123271,-0.3908811475409836,0.6585255540479418,0.0704075126267744,0.0
26418,0.9068958461223656,7.0,6.0,6,9,-0.5,-0.6666666666666666,0.0,1.2265917602996277,-0.1951951951951951,1.1468373493975876,-0.4421455938697305,0.6743295019157082,-0.1582134746404238,-0.6546153846153849,-0.1029140014214626,0.776982097186701,0.4331941544885177,-1.6884315117104318,-0.5150192287703967,0.8545081967213111,0.5526910900045218,0.0597317428924195,0.0
19856,0.4174340085942299,7.0,5.0,6,6,-0.8333333333333334,0.5,1.25,0.445318352059926,0.0675675675675675,-0.3539156626506034,0.3233716475095791,1.505747126436782,0.4981074943224847,0.0623076923076919,1.5363184079602008,-0.0946291560102294,0.2520876826722341,0.1483321504613197,0.8320340920902204,-0.1352459016393448,-1.44504748982361,1.013801596173596,0.0
23147,-0.8092899529363616,7.0,6.0,6,9,-0.3333333333333333,-0.8333333333333334,1.25,0.1404494382022474,-0.1043543543543539,-1.2123493975903596,-0.406130268199232,-0.0084291187739471,-1.079485238455716,0.1238461538461534,0.1679601990049756,0.5923273657289003,-1.0824634655532357,-1.4584811923349883,-0.9978172747115672,-0.6711065573770495,-0.8986883763003173,-1.6735200349152832,0.0
23868,2.014937589523225,7.0,6.0,6,9,0.5,0.6666666666666666,-1.0,-0.811610486891388,-0.2387387387387386,-0.1189759036144585,-0.6636015325670497,0.0367816091954023,-0.6169568508705519,-0.2746153846153853,0.5350390902629726,0.6040920716112531,-0.2442588726513569,-1.9339957416607512,-0.6361085126286238,0.5240778688524589,0.0981456354590677,-1.057031649276627,0.0
3370,0.989973398813178,7.0,8.0,9,5,1.1666666666666667,0.0,0.0,0.3187265917602999,-0.9309309309309318,-0.2085843373493979,-0.0099616858237533,1.1026819923371651,-0.2180166540499626,-0.3507692307692302,0.199004975124379,-0.4383631713554979,0.3768267223382043,-0.1192334989354146,1.3340609084294768,-1.056864754098361,0.0895522388059687,0.858837444369991,0.0
19187,-0.4499693063228973,7.0,5.0,6,6,0.6666666666666666,1.1666666666666667,1.25,-1.304494382022476,-0.7424924924924923,1.0647590361445745,-0.3103448275862051,0.1129501915708807,-0.871309613928843,0.2084615384615376,-0.2052594171997141,-0.0040920716112527,0.5031315240083508,0.0496806245564231,-1.211412535079512,0.2602459016393438,1.2713704206241518,-0.0073146869711805,0.0
21869,0.1229793329240844,7.0,6.0,6,9,-0.6666666666666666,0.0,0.5,-1.6273408239700415,0.5120120120120127,0.0504518072289156,0.9100383141762453,0.0881226053639848,0.2346707040121141,-0.5438461538461541,-0.8551528073916125,0.0284398976982106,-0.668058455114823,-0.0134847409510291,0.5337283026712403,0.3206967213114751,-0.6589778380823159,0.9289925026243244,0.0
8281,0.2856558215674236,5.0,5.0,8,8,-0.5,0.5,-0.25,0.3397003745318345,0.2762762762762767,-0.1536144578313254,-0.493486590038313,-1.0160919540229891,0.4610143830431512,1.0076923076923074,1.0018479033404415,-0.6460358056265969,-0.4859081419624221,0.848828956706885,0.2213907078266301,-0.2428278688524591,-0.0836725463591145,-0.0487665267567558,0.0
9942,-0.4258236136689172,5.0,5.0,8,8,-0.3333333333333333,0.3333333333333333,-0.75,-0.6235955056179785,0.9699699699699704,0.6543674698795164,-0.4827586206896545,0.8597701149425289,0.1703255109765342,0.5899999999999993,0.3292110874200432,-1.0153452685421982,0.2265135699373691,-0.0731014904187364,0.2234694938156133,0.7361680327868858,0.6549072817729519,1.2394724417497225,0.0
7187,0.0456721915285451,5.0,5.0,8,8,-0.5,1.5,1.5,-0.1868913857677915,-0.0270270270270267,-0.5587349397590355,-1.1072796934865905,0.2651340996168583,-0.137017411052234,0.3112307692307693,0.4889836531627596,-0.1099744245524294,-0.8992693110647184,0.1426543647977291,0.5046252988254858,1.3872950819672123,-0.5662596110357314,0.0027185896302257,0.0
5136,-0.0695723347657047,5.0,5.0,8,8,-0.8333333333333334,0.0,-0.5,0.4415730337078641,-1.3235735735735743,-0.7944277108433715,0.5011494252873564,0.9417624521072792,-1.0378501135503413,0.461538461538461,1.060980810234544,1.6890025575447551,0.0271398747390394,-0.1476224272533712,1.389148737137512,-1.574282786885246,0.0664857530529165,0.1152003167036857,0.0
6252,1.0986290157560876,5.0,5.0,8,8,0.3333333333333333,0.0,-0.25,-0.7359550561797781,0.8708708708708717,0.978915662650598,-0.3233716475095791,-0.7524904214559397,-0.0370931112793335,0.1969230769230769,0.4622601279317713,-1.1084398976982075,-0.3919624217118994,0.5663591199432232,-0.9874233447666552,1.2674180327868854,0.8073270013568521,-0.3311273320797147,0.0
3714,1.0394925312052383,7.0,8.0,9,5,1.3333333333333333,-0.8333333333333334,0.25,-0.1891385767790275,-0.7477477477477473,0.71009036144578,0.5187739463601531,-0.2559386973180088,-0.7077971233913704,-1.0584615384615377,-0.7465529495380229,0.6260869565217386,0.2790187891440497,-0.2824698367636618,-0.5753040224508881,0.5829918032786876,0.1383989145183163,-0.1436400480896375,0.0
13277,1.4293022304072027,7.0,8.0,5,8,1.3333333333333333,1.1666666666666667,1.25,0.637827715355805,-0.3648648648648643,-0.4164156626506021,-0.3340996168582376,0.2007662835249032,-0.3209689629068888,-0.6192307692307687,-0.0705046197583504,0.5104859335038364,-0.1450939457202507,-0.7927608232789202,-0.0919862800124715,0.1935450819672125,-0.7073722297602902,-0.5927946666580138,0.0
9289,0.9163085737671376,5.0,5.0,8,8,0.0,-0.1666666666666666,-0.25,0.1689138576779031,-0.3378378378378375,1.5564759036144544,0.3961685823754786,0.6620689655172407,-0.5526116578349747,-0.0323076923076921,0.3269367448471943,0.3462915601023013,-0.7593945720250521,-0.5166784953867988,-0.5186571042511168,0.0379098360655736,0.207598371777476,0.8450530462449033,0.0
7049,1.686105995498261,5.0,5.0,8,8,-1.0,0.5,0.75,-0.4550561797752831,0.6696696696696711,0.4841867469879485,-0.8222222222222227,0.3915708812260531,1.4049962149886484,-0.2876923076923079,1.721677327647479,1.1217391304347823,-0.3888308977035495,0.6153300212916966,0.4458995946367322,-0.8406762295081968,0.6137494346449567,0.2526977410525522,0.0
16842,0.4462860650705957,7.0,5.0,6,6,0.3333333333333333,0.1666666666666666,1.25,-0.3928838951310867,0.4797297297297309,1.0941265060240934,-0.9923371647509568,1.3992337164750952,0.260408781226345,-0.7092307692307693,0.5265103056147846,0.2961636828644501,0.4608559498956153,0.7892122072391776,-0.8985552437376564,-0.3719262295081971,1.2460425146992304,0.0185693495081522,0.0
13365,-0.1808880703908325,7.0,8.0,5,8,-1.1666666666666667,0.1666666666666666,-1.25,0.042322097378277,-0.291591591591591,0.9043674698795138,0.3318007662835248,-0.2314176245210739,0.0794852384557158,-0.7299999999999994,0.4753375977256588,0.2163682864450135,-0.5955114822546972,-0.0042583392476935,0.7701902089179931,0.6178278688524588,-0.4468566259611041,0.3320722512732232,0.0
23204,-0.6705545324329854,7.0,6.0,6,9,0.1666666666666666,1.3333333333333333,-0.75,0.757677902621723,-0.3063063063063062,1.2356927710843333,0.8275862068965533,0.1218390804597693,-0.5276305828917489,0.2830769230769231,-0.2513148542999281,-0.98925831202046,-0.7787056367432154,0.1618168914123489,1.2150504105602329,0.4246926229508191,-1.3306196291270924,0.806548887075342,0.0
19917,0.4438305709023943,7.0,5.0,6,6,0.0,0.1666666666666666,1.25,0.6116104868913853,1.0765765765765782,1.0790662650602385,0.2076628352490428,-0.6130268199233724,0.4791824375473127,-1.196923076923077,1.6028429282160648,-0.1161125319693095,-1.200417536534447,-0.4073811213626682,-0.1439559297370331,-0.4687500000000005,0.3998190863862491,0.8654700502475055,0.0
8664,0.8086760793943113,5.0,5.0,8,8,-1.0,-0.6666666666666666,1.5,0.7404494382022475,-1.1276276276276276,-1.2432228915662635,0.6352490421455945,-0.9218390804597713,-0.0726722180166542,0.9630769230769216,-0.2729211087420036,-0.5503836317135548,-0.2588726513569939,0.9815471965933276,0.354433011121506,-0.45594262295082,0.6983265490728162,-0.4244251227794642,0.0
23136,0.5514630652752199,7.0,6.0,6,9,-1.1666666666666667,-0.3333333333333333,-0.25,0.5771535580524344,0.9557057057057062,-0.3328313253012042,0.1762452107279697,-0.4298850574712644,-0.6631339894019701,-0.2099999999999996,-1.380525941719971,1.444501278772378,-0.6821503131524009,0.7295954577714678,-0.4885147074108706,0.7996926229508197,0.0185436454093156,-0.041587477224754,0.0
12735,-0.0845099242889297,7.0,8.0,5,8,1.3333333333333333,0.8333333333333334,0.5,0.3973782771535588,-1.4091591591591597,-1.3569277108433715,0.3011494252873569,-0.2107279693486593,0.7070401211203653,0.1160000000000001,-0.7755508173418609,-1.5570332480818403,-0.0845511482254701,0.3151171043293107,-0.2707618750649614,-1.03125,-1.2112166440524652,0.226169913474346,0.0
17073,-0.9733988131778184,7.0,5.0,6,6,-0.1666666666666666,-0.1666666666666666,0.5,0.8333333333333329,-0.4738738738738741,0.838102409638552,0.5593869731800771,0.1184674329501918,-1.1362604087812291,-0.2900000000000003,1.5619047619047646,-0.2971867007672629,-0.0594989561586642,0.1249112845990064,0.6657312129716255,-0.6690573770491808,-1.388964269561285,0.398903218793248,0.0
14760,-0.4514016779210146,7.0,8.0,5,8,-1.1666666666666667,0.1666666666666666,-1.25,-0.0191011235955063,1.8025525525525536,-0.4216867469879525,-0.216858237547891,0.7287356321839072,0.797123391370176,-0.4038461538461539,0.3394456289978687,-0.7488491048593336,-0.5229645093945723,-1.0745209368346336,0.4620101860513473,1.3299180327868854,-0.5829941203075537,0.5448529972466893,0.0
164,-0.6349498669940655,7.0,8.0,9,5,0.1666666666666666,-0.8333333333333334,0.75,-1.3247191011236006,-0.1914414414414408,-0.6084337349397576,-1.3425287356321831,0.4559386973180069,1.470855412566241,0.8069230769230761,0.6800284292821618,-0.8445012787723776,0.4806889352818367,0.351312987934706,0.279077019020893,-0.4538934426229513,0.6512890094979636,0.419417570240237,0.0
15657,-0.2461632903621851,7.0,8.0,5,8,0.1666666666666666,0.5,-0.25,0.5831460674157297,1.3453453453453463,1.0052710843373451,0.4659003831417629,1.064367816091954,0.6154428463285391,-0.1161538461538459,0.0625444207533777,-0.3227621483375957,-0.6210855949895612,0.280340667139815,0.6012888473131689,1.95747950819672,-0.9312528267752151,1.2944348088501798,0.0
8130,-0.8440761203192142,5.0,5.0,8,8,0.6666666666666666,0.5,1.0,-0.2340823970037457,-1.8468468468468475,-0.0399096385542174,-0.4804597701149418,-0.1241379310344834,0.5026495079485257,0.0099999999999999,-0.193319118692252,-0.8143222506393848,-0.2938413361169105,1.1007806955287447,-1.1999792121401094,0.125102459016393,0.5332428765264579,-0.8498373486450047,0.0
7785,-0.7808471454880294,5.0,5.0,8,8,-0.1666666666666666,-0.3333333333333333,0.75,1.282022471910113,-0.977477477477478,2.0496987951807166,-0.3869731800766277,0.7386973180076619,-0.2937168811506425,0.4623076923076913,-0.294982231698648,0.9048593350383632,-0.2713987473903964,1.94109297374024,0.8335931815819573,0.7489754098360655,1.4197195838986878,1.0976501949382569,0.0
5261,-0.323306732146511,5.0,5.0,8,8,-0.6666666666666666,0.1666666666666666,-1.0,0.6460674157303362,0.7417417417417433,0.3749999999999973,0.1394636015325687,-0.2275862068965522,1.5185465556396691,0.2584615384615386,0.1148542999289278,-1.473145780051149,-0.4144050104384135,-0.9787083037615322,-0.2645255170980139,0.8212090163934416,0.2256897331524191,0.3898174573172013,0.0
3183,-1.3879680785758128,7.0,8.0,9,5,0.6666666666666666,-1.1666666666666667,1.0,1.4602996254681682,0.512762762762763,0.9006024096385506,0.1157088122605362,-0.346360153256705,0.866767600302802,-0.8315384615384607,-0.2916844349680161,-0.9682864450127872,1.069415448851774,0.2853087295954583,-0.6459827460762905,0.0525614754098355,0.2071460877431019,1.0465362968058676,0.0
8677,-0.4127276447718433,5.0,5.0,8,8,-0.6666666666666666,-0.1666666666666666,0.0,-0.1486891385767814,-0.98948948948949,-0.4118975903614453,-0.9279693486590028,-1.072796934865901,-0.7085541256623781,-0.5692307692307691,-0.9990049751243774,0.4143222506393869,0.5970772442588727,-0.8658623136976566,-0.1814780168381653,-0.5614754098360656,-0.1212121212121215,-1.4558122102899491,0.0
3136,0.0368324125230204,7.0,8.0,9,5,0.0,-1.0,-0.5,0.476779026217228,1.7800300300300318,-0.2296686746987944,0.8590038314176264,0.6849042145593862,1.8417865253595789,-0.2207692307692312,0.3024875621890569,-0.0475703324808183,0.693110647181628,0.3697657913413772,-0.5602328240307646,0.0824795081967211,-0.0863862505653561,1.5542032192799853,0.0
18300,2.029261305504399,7.0,5.0,6,6,-0.1666666666666666,0.5,-1.0,-0.0835205992509387,-0.5075075075075081,-1.9164156626505997,-0.4398467432950178,0.0444444444444443,-1.028766086298259,-0.015384615384615,1.0331201137171313,0.01381074168798,-0.9211899791231734,-0.8396025550035481,0.5217752832345914,-0.1577868852459015,0.661691542288556,-1.9086270927672464,0.0
12541,1.0534069981583791,7.0,8.0,5,8,-1.0,-0.1666666666666666,-1.25,1.0161048689138574,-0.0007507507507503,-0.0286144578313254,0.2237547892720319,0.6482758620689657,-0.5450416351249053,1.8138461538461528,-0.9381663113006392,0.5145780051150891,-1.1826722338204592,0.8949609652235618,-0.0524893462218059,-1.3811475409836065,-0.6530981456354593,0.3487822645935984,0.0
6836,-0.5878862287702064,5.0,5.0,8,8,-0.3333333333333333,0.6666666666666666,0.25,-0.2977528089887652,0.3220720720720725,-0.78840361445783,-2.0030651340996166,-0.6574712643678167,-0.0946252838758517,0.3038461538461534,-0.2865671641791033,0.9989769820971854,0.1811064718162836,-0.8701206529453502,0.6574160690156948,-0.0092213114754101,0.0927182270465844,-0.5843838474630445,0.0
1738,-0.1135666052793124,7.0,8.0,9,5,-0.3333333333333333,-1.0,0.25,0.6565543071161062,0.7147147147147153,1.0165662650602372,0.270498084291189,0.6796934865900375,1.258894776684332,0.4746153846153836,-0.6618336886993594,-0.4214833759590779,0.8033402922755736,-0.1795599716110716,-0.5394449641409407,-0.0558401639344262,-0.0479421076436009,1.6506810264963512,0.0
3258,-0.7567014528340492,7.0,8.0,9,5,1.3333333333333333,-0.3333333333333333,-0.25,-0.7157303370786536,0.7590090090090104,-1.453313253012046,0.3249042145593867,-0.7379310344827595,0.6358819076457238,0.2161538461538464,-0.6129353233830835,0.8639386189258305,1.0156576200417533,-0.9375443577004962,0.3502754391435416,-0.0686475409836067,0.3668023518769787,-0.3250827047662929,0.0
4511,0.1982811540822592,7.0,8.0,9,5,0.1666666666666666,0.1666666666666666,1.25,-0.3134831460674176,-1.0555555555555556,0.8953313253012029,-0.0268199233716476,1.2643678160919545,-0.4958364875094641,-0.5869230769230765,0.1978678038379546,-0.2460358056265972,1.2860125260960331,-0.3569907735982965,-0.1704604510965583,-0.8155737704918036,0.4337403889642693,0.2546278163832498,0.0
14333,0.4753427460609781,7.0,8.0,5,8,0.5,0.8333333333333334,0.25,-0.819101123595509,0.4159159159159164,0.3132530120481896,0.3003831417624517,0.0406130268199226,-0.3898561695685097,-0.1538461538461545,0.077896233120114,-1.2772378516624028,-0.3110647181628392,-1.3655074520936823,1.1916640681841817,0.5778688524590164,-0.9696969696969704,-0.1895750621806799,0.0
4895,-1.1086556169429096,7.0,8.0,9,5,0.1666666666666666,-1.0,-1.25,0.2632958801498117,0.2117117117117119,-0.5820783132530105,0.4812260536398469,0.1049808429118764,-0.1211203633610903,0.1569230769230759,0.1188343994314162,-1.3345268542199469,0.0135699373695197,-0.352732434350603,-0.2633821848040725,0.7079918032786875,-0.0931705110809602,-0.2263074978624127,0.0
24212,-0.6910169838346633,7.0,6.0,6,9,-0.8333333333333334,1.0,-1.25,-1.175655430711614,0.0690690690690695,-0.4111445783132543,-0.0283524904214552,0.7394636015325671,0.7986373959121887,0.015384615384615,-0.2847476901208245,-0.3856777493606123,0.2301670146137781,0.3605393896380404,0.7431659910612216,0.6521516393442621,-0.308457711442787,0.2779522640581875,0.0
10648,0.2406384284837324,7.0,8.0,5,8,0.8333333333333334,0.0,1.0,-0.0213483146067424,-0.8258258258258262,0.0918674698795177,-0.4176245210727956,0.7371647509578544,0.4572293716881151,0.2023076923076921,0.4361051883439962,0.4705882352941181,-0.2312108559498953,-0.6224272533711841,-0.6901569483421667,-0.1379098360655736,-0.3586612392582546,0.686525977976763,0.0
13561,1.462451401677921,7.0,8.0,5,8,-0.3333333333333333,-0.1666666666666666,0.25,-0.4454681647940107,-0.9354354354354352,-0.1641566265060237,0.3609195402298852,0.3632183908045979,-0.0598031794095388,-0.0353846153846162,0.475906183368872,-1.2859335038363156,0.007306889352818,-1.2796309439318652,1.0586217648893057,0.9800204918032788,-0.132066938037088,0.0111943071214518,0.0
13857,-0.6185799058727233,7.0,8.0,5,8,0.0,0.0,-0.75,0.0715355805243429,1.0960960960960977,0.2236445783132503,0.891187739463602,0.4000000000000003,1.2286146858440603,0.7069230769230769,0.6942430703624758,-0.8409207161125304,0.2270354906054282,-1.1142654364797726,1.4754183556802831,1.180840163934426,-0.1623699683401183,1.4684401207757285,0.0
1935,-0.6157151626764884,7.0,8.0,9,5,-0.3333333333333333,-0.5,1.5,-0.2325842696629226,0.4699699699699712,0.0579819277108418,1.264367816091956,1.1279693486590037,0.8576835730507198,0.7999999999999989,0.2496090973702935,0.6440920716112544,0.2870563674321497,0.134137686302342,1.2244049475106542,-2.004610655737705,-0.3939393939393948,0.6107455354028312,0.0
6653,-0.4092490280335584,5.0,5.0,8,8,-0.8333333333333334,-0.8333333333333334,-0.25,-0.8288389513108635,1.2379879879879896,0.6588855421686732,1.0214559386973197,-1.1670498084291188,0.295230885692658,-0.9169230769230764,0.2439232409381675,-0.6465473145780042,0.4180584551148225,-1.6210078069552858,-0.4505768631119419,0.4303278688524589,1.131614654002713,-0.5357555540773162,0.0
24247,-1.3556374053611622,7.0,6.0,6,9,-0.5,-0.6666666666666666,0.5,-0.6573033707865191,0.3656156156156159,-1.0082831325301198,1.9931034482758616,-0.6934865900383153,-0.4655563966691895,-0.4192307692307689,1.1400142146410823,0.2632225063938624,1.149269311064718,-0.1057487579843854,0.6672903024633624,-0.1060450819672134,-1.408412483039349,0.5440222990545941,0.0
7997,0.2981379169224474,5.0,5.0,8,8,0.6666666666666666,0.3333333333333333,0.25,-0.2588014981273422,-0.5878378378378379,-0.8313253012048195,-0.3448275862068961,2.3325670498084285,-0.5427706283118848,-0.0643076923076927,0.7493958777540879,-0.8685421994884904,-0.2651356993736956,-0.8623136976579129,-0.1164120153830154,0.974897540983606,1.561736770691994,1.1975935711747725,0.0
23829,-0.4387149580519745,7.0,6.0,6,9,0.1666666666666666,-0.1666666666666666,-0.75,-1.2812734082397028,-0.3085585585585585,-1.5496987951807206,0.0444444444444443,0.6421455938697314,0.486752460257382,1.2838461538461534,-2.08272921108742,-0.4572890025575434,-0.197286012526096,-0.5670688431511705,0.9515642864567104,-0.0896516393442635,0.3993668023518765,-0.4960313069381144,0.0
25670,-0.1180683445876815,7.0,6.0,6,9,-0.3333333333333333,0.5,-0.25,0.0573033707865164,0.526276276276277,-0.8832831325301199,-0.4360153256704974,0.0475095785440608,0.1074943224829672,0.067692307692307,0.8147832267235275,0.3969309462915596,0.0725469728601249,-0.2682753726046841,-0.8325537885874638,0.0747950819672126,-0.8190863862505661,-0.4461310069457402,0.0
